"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.github.arnaudroger.re2j.JavaRegex.testExp1","thrpt",1,200,80671.272935,633.794826,"ops/s"
"com.github.arnaudroger.re2j.JavaRegex.testExp2","thrpt",1,200,35423.330790,66.055891,"ops/s"
"com.github.arnaudroger.re2j.Re2jRegex.testExp1","thrpt",1,200,18776.882822,166.294487,"ops/s"
"com.github.arnaudroger.re2j.Re2jRegex.testExp2","thrpt",1,200,12324.906756,99.901365,"ops/s"
