"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.github.arnaudroger.re2j.JavaRegex.testExp1","thrpt",1,200,80740.706637,619.230860,"ops/s"
"com.github.arnaudroger.re2j.JavaRegex.testExp2","thrpt",1,200,35295.210216,130.436286,"ops/s"
"com.github.arnaudroger.re2j.Re2jRegex.testExp1","thrpt",1,200,8239.582399,70.552095,"ops/s"
"com.github.arnaudroger.re2j.Re2jRegex.testExp2","thrpt",1,200,3552.705280,29.857423,"ops/s"
