"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.github.arnaudroger.re2j.JavaRegex.testCombine","thrpt",1,200,18751.814819,608.136953,"ops/s"
"com.github.arnaudroger.re2j.JavaRegex.testExp1","thrpt",1,200,81518.761216,615.859167,"ops/s"
"com.github.arnaudroger.re2j.JavaRegex.testExp2","thrpt",1,200,34887.771394,212.730024,"ops/s"
"com.github.arnaudroger.re2j.Re2jFindRegex.testCombine","thrpt",1,200,5515.423574,39.136116,"ops/s"
"com.github.arnaudroger.re2j.Re2jFindRegex.testExp1","thrpt",1,200,14957.944366,92.477898,"ops/s"
"com.github.arnaudroger.re2j.Re2jFindRegex.testExp2","thrpt",1,200,10161.046034,55.479556,"ops/s"
"com.github.arnaudroger.re2j.Re2jMatchRegex.testCombine","thrpt",1,200,5542.831494,27.389519,"ops/s"
"com.github.arnaudroger.re2j.Re2jMatchRegex.testExp1","thrpt",1,200,14887.154217,71.007851,"ops/s"
"com.github.arnaudroger.re2j.Re2jMatchRegex.testExp2","thrpt",1,200,10229.106716,61.436312,"ops/s"
